"Date","RegionID","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2017-05-31,418067,"Sunwood Hills","OK","Tulsa","Tulsa","Tulsa",5614,112400,-0.00706713780918728,0.0227479526842584,0.0208900999091735,0.0255067690344795,0.0121635589144191,"2017-04","2017-Q2",113200,-0.00706713780918728,"2017-03"
2017-05-31,417098,"Belsera","CA","Bakersfield","Kern","Bakersfield",5615,265400,0.0053030303030303,0.0176380368098159,0.0258987243911867,0.0884794145237413,-0.020024719953193,"2006-05","2006-Q2",354800,-0.251972942502818,"2004-08"
2017-05-31,416824,"Riverwalk","TN","Nashville","Davidson","Nashville",5616,315800,0.00959079283887468,0.0187096774193548,0.108848314606742,0.0716816422582496,0.0196722131756677,"2017-05","2017-Q2",315800,0,"2017-05"
2017-05-31,416894,"Mariposa","CA","Stockton","San Joaquin","Stockton",5617,219400,0.0143319463707813,0.0507662835249042,0.0829220138203356,0.151015997087285,-0.0268396329154784,"2006-03","2006-Q1",339100,-0.352993217340018,"2004-08"
2017-05-31,259014,"Rolling Hills","OK","Tulsa","Tulsa","Tulsa",5618,76900,0.00130208333333333,0.0118421052631579,0.0145118733509235,0.015236824408563,0.00844146023941827,"2016-11","2016-Q4",77200,-0.0038860103626943,"2016-09"
2017-05-31,268974,"East Park","FL","Orlando","Orange","Orlando",5619,298900,0.00741489720256151,0.0215311004784689,0.0367672563302116,0.0967029289008305,-0.0229203284189901,"2007-02","2007-Q1",382500,-0.218562091503268,"2005-07"
2017-05-31,269066,"LaVina","FL","Orlando","Orange","Orlando",5620,248800,0.00403551251008878,0.00974025974025974,0.0646127513906718,0.073153359697915,-0.0195477579860108,"2006-05","2006-Q2",327300,-0.239841124350749,"2005-06"
2017-05-31,125855,"Pretty Bayou","FL","Panama City","Bay","Panama City",5621,213700,-0.00743149094287041,-0.015660985720866,0.0333655705996132,0.049924190681516,-0.0141774233490353,"2006-01","2006-Q1",257100,-0.168805912096461,"2005-03"
2017-05-31,417029,"Brooks Run","IA","Des Moines","Polk","Des Moines",5622,187100,-0.00690021231422505,-0.0305699481865285,0.0263302249040044,0.02670573492442,0.0130180820080199,"2017-01","2017-Q1",195000,-0.0405128205128205,"2016-08"
2017-05-31,188264,"Beach Haven Park","NJ","New York","Ocean","Long Beach Township",5623,874700,-0.00861385016434319,-0.0382627817482133,0.0403187440532826,0.0367156925244208,-0.00968420842113071,"2006-11","2006-Q4",981500,-0.108813041263372,"2005-10"
2017-05-31,403395,"Fair Isle","FL","Miami-Fort Lauderdale","Miami-Dade","Miami",5624,778400,0.00477604233896992,-0.00230710074339913,0.0396687591825831,0.0652773648146754,0.0117034397799174,"2014-09","2014-Q3",830100,-0.0622816528129141,"2014-07"
2017-05-31,415869,"Brookside Village","OH","Columbus","Franklin","Columbus",5625,128800,0.00625,0.011783189316575,0.0980392156862745,0.0364301350073937,0.00659983650561968,"2017-05","2017-Q2",128800,0,"2017-05"
2017-05-31,189838,"Peahala Park","NJ","New York","Ocean","Long Beach Township",5626,745100,-0.00996545309593409,-0.0393243940175348,0.0387564477903248,0.0280337149986956,-0.00325591829352645,"2006-05","2006-Q2",803800,-0.0730281164468773,"2005-08"
2017-05-31,738091,"The Dunes","NJ","New York","Ocean","Long Beach Township",5627,881900,-0.00675751773848406,-0.0326861906328836,0.0632987701953219,0.0385875129356232,-0.0124890175583459,"2006-10","2006-Q4",1003800,-0.121438533572425,"2005-08"
2017-05-31,189694,"North Beach Haven","NJ","New York","Ocean","Long Beach Township",5628,740200,-0.013592750533049,-0.0600634920634921,0.0494824897206862,0.0340488962800329,-0.00242610533663712,"2017-01","2017-Q1",804800,-0.0802683896620278,"2016-11"
2017-05-31,416726,"Boon Trace","TN","Nashville","Davidson","Nashville",5629,263200,0.00650095602294455,0.0185758513931889,0.0862567065621131,0.0748057057329348,0.0251553761013275,"2017-05","2017-Q2",263200,0,"2017-05"
2017-05-31,276536,"River Oaks","CA","Bakersfield","Kern","Bakersfield",5630,325000,0.00339610991046619,0.0194479297365119,0.0582872028655161,0.0745082962555108,-0.0347921218939071,"2006-08","2006-Q3",479500,-0.322210636079249,"2004-11"
2017-05-31,188265,"Beach Haven Terrace","NJ","New York","Ocean","Long Beach Township",5631,684600,-0.00926193921852388,-0.0182131077011329,0.0759075907590759,0.0264584970342057,-0.00828611023547954,"2006-10","2006-Q4",778700,-0.12084242969051,"2005-02"
2017-05-31,417804,"Singletree","CO","Denver","Arapahoe","Aurora",5632,250500,0.0162271805273834,0.0300164473684211,0.139154160982265,0.131772549356853,0.041692048840682,"2017-05","2017-Q2",250500,0,"2017-05"
2017-05-31,416117,"Dakota Ridge","CO","Boulder","Boulder","Boulder",5633,826400,-0.00637249008055789,-0.00397734120766542,0.0752016653655998,0.0902043938579813,0.0452638708524142,"2017-03","2017-Q1",834300,-0.00946901594150785,"2017-02"
2017-05-31,13327,"Playa Vista","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",5634,944400,0.00329331775204504,0.00983746792130026,0.0694145623372212,0.130168714322047,0.0373800835618885,"2017-05","2017-Q2",944400,0,"2017-05"
2017-05-31,27371,"Tariffville","CT","Hartford","Hartford","Simsbury",5635,197700,0.0086734693877551,0.0217054263565891,0.0721258134490239,0.00316591303533764,-0.0151045411710214,"2007-08","2007-Q3",232600,-0.150042992261393,"2004-08"
2017-05-31,417950,"Signal Butte Ranch","AZ","Phoenix","Maricopa","Mesa",5636,209700,0.00334928229665072,0.0199416342412451,0.0753846153846154,0.11187676326765,-0.0108621497143688,"2006-03","2006-Q1",259700,-0.192529842125529,"2005-06"
2017-05-31,410624,"Devon","IN","Indianapolis","Marion","Indianapolis",5637,147200,-0.00203389830508475,-0.00135685210312076,0.030812324929972,0.0251629249890939,,"2015-06","2015-Q2",158500,-0.0712933753943218,"2015-02"
2017-05-31,458507,"Eugene Field","TX","Beaumont","Jefferson","Beaumont",5638,126900,0.0063441712926249,0.0225624496373892,0.0522388059701493,0.017423415199435,,"2017-05","2017-Q2",126900,0,"2017-05"
2017-05-31,753735,"North Sherwood Forest","LA","Baton Rouge","East Baton Rouge","Baton Rouge",5639,107000,0.0056390977443609,0.0132575757575758,0.037827352085354,0.0320185804407629,,"2017-05","2017-Q2",107000,0,"2017-05"
2017-05-31,110229,"Pollard","LA","Baton Rouge","East Baton Rouge","Baton Rouge",5640,284400,-0.000351493848857645,-0.00105374077976818,0.0776809397499053,0.0393392991664796,0.0352140593597683,"2017-03","2017-Q1",285000,-0.00210526315789474,"2017-02"
2017-05-31,141430,"Broad Ripple","IN","Indianapolis","Marion","Indianapolis",5641,190400,-0.00366300366300366,-0.0005249343832021,0.0225563909774436,0.0273128593636569,0.00337047071749708,"2017-04","2017-Q2",191100,-0.00366300366300366,"2017-02"
2017-05-31,142234,"Glenn's Valley","IN","Indianapolis","Marion","Indianapolis",5642,137700,-0.00361794500723589,0.00805270863836018,0.0455580865603645,0.0248429794672018,-0.00508367850414371,"2007-02","2007-Q1",145100,-0.0509993108201241,"2005-02"
2017-05-31,142801,"Linden Wood","IN","Indianapolis","Marion","Indianapolis",5643,131900,0,0.00918133129303749,0.0451664025356577,0.0228687275817223,-0.00276270825640867,"2007-09","2007-Q3",139200,-0.0524425287356322,"2004-12"
2017-05-31,143591,"Ravenswood","IN","Indianapolis","Marion","Indianapolis",5644,105000,0.0135135135135135,0.0263929618768328,0.0174418604651163,0.00404871545657448,-0.0116045689308397,"2007-03","2007-Q1",119100,-0.118387909319899,"2004-09"
2017-05-31,151016,"Brookstown","LA","Baton Rouge","East Baton Rouge","Baton Rouge",5645,90700,0.0011037527593819,0.0111482720178372,0.153944020356234,0.0534793382380832,,"2017-05","2017-Q2",90700,0,"2017-05"
2017-05-31,151431,"Delmont Place","LA","Baton Rouge","East Baton Rouge","Baton Rouge",5646,93800,0.00643776824034335,0.017353579175705,0.197956577266922,0.055794412568162,,"2017-05","2017-Q2",93800,0,"2017-05"
2017-05-31,152605,"Millerville","LA","Baton Rouge","East Baton Rouge","Baton Rouge",5647,172900,0.00173812282734647,0.0152671755725191,0.0626920712968654,0.0322873243551163,0.0206047566024754,"2017-05","2017-Q2",172900,0,"2017-05"
2017-05-31,210532,"Feltonville","PA","Philadelphia","Philadelphia","Philadelphia",5648,72200,0,-0.00687757909215956,0.0299572039942939,0.0111679570499355,0.00439817521900965,"2007-11","2007-Q4",74900,-0.0360480640854473,"2007-08"
2017-05-31,213495,"Morrell Park","PA","Philadelphia","Philadelphia","Philadelphia",5649,189300,0.00211752249867655,0.013926084627745,0.0804794520547945,0.0289834900043704,-0.00010559105559238,"2007-06","2007-Q2",190200,-0.00473186119873817,"2007-05"
2017-05-31,215948,"Spruce Hill","PA","Philadelphia","Philadelphia","Philadelphia",5650,431100,0.00747838279971956,0.000928720687253309,0.0499269361909401,0.0479468599573649,0.0227967397893565,"2016-08","2016-Q3",431300,-0.000463714351959193,"2016-08"
2017-05-31,217222,"Winchester Park","PA","Philadelphia","Philadelphia","Philadelphia",5651,220600,-0.00406320541760722,-0.00406320541760722,0.0534861509073543,0.023407488975052,-0.00843466654280467,"2006-07","2006-Q3",243100,-0.0925545043192102,"2005-09"
2017-05-31,217262,"Wissahickon","PA","Philadelphia","Philadelphia","Philadelphia",5652,220700,-0.00495942290351668,-0.00585585585585586,0.0534606205250597,0.0220480354858399,-0.00094657119761854,"2008-03","2008-Q1",225600,-0.0217198581560284,"2007-01"
2017-05-31,250615,"Fairwood","LA","Baton Rouge","East Baton Rouge","Baton Rouge",5653,159400,0.00441083805923125,0.0204865556978233,0.0549305095962938,0.0291031977564855,0.0172816963589384,"2017-05","2017-Q2",159400,0,"2017-05"
2017-05-31,259374,"Baker","LA","Baton Rouge","East Baton Rouge","Baton Rouge",5654,98200,0.00717948717948718,0.0207900207900208,0.171837708830549,0.05259082250195,,"2017-05","2017-Q2",98200,0,"2017-05"
2017-05-31,263070,"Clearwater","IN","Indianapolis","Marion","Indianapolis",5655,197100,-0.0100452034153692,-0.0115346038114343,0.0931780366056572,0.0290577590914727,-0.00105925169562482,"2008-02","2008-Q1",206500,-0.0455205811138015,"2007-01"
2017-05-31,263765,"Stanton","PA","Philadelphia","Philadelphia","Philadelphia",5656,42900,0.0165876777251185,0.0463414634146341,0.243478260869565,0.0345458533841518,-0.00564801754722144,"2009-11","2009-Q4",55100,-0.221415607985481,"2009-01"
2017-05-31,271577,"Southeast","IN","Indianapolis","Marion","Indianapolis",5657,106800,0.0113636363636364,0.0348837209302326,0.123028391167192,0.045004320841177,-0.00321940653459607,"2007-04","2007-Q2",110600,-0.0343580470162749,"2006-12"
2017-05-31,272931,"Belmont","PA","Philadelphia","Philadelphia","Philadelphia",5658,70700,-0.0153203342618384,0,0.196277495769882,0.0425610706303441,,"2016-12","2016-Q4",73100,-0.0328317373461012,"2016-11"
2017-05-31,273240,"Chinatown","PA","Philadelphia","Philadelphia","Philadelphia",5659,273900,0.000730727073438071,-0.001458257382428,0.0591647331786543,0.0325194374397066,-0.0106648011874148,"2007-08","2007-Q3",314500,-0.129093799682035,"2006-03"
2017-05-31,273266,"City Park","LA","Baton Rouge","East Baton Rouge","Baton Rouge",5660,244700,0.00990507635163021,0.0457264957264957,0.11939615736505,0.0706977190212563,0.0430108898894344,"2017-05","2017-Q2",244700,0,"2017-05"
2017-05-31,40792,"Scotlandville","LA","Baton Rouge","East Baton Rouge","Baton Rouge",5661,94100,0.00426894343649947,0.00965665236051502,0.156019656019656,0.0573576845609962,,"2017-05","2017-Q2",94100,0,"2017-05"
2017-05-31,48678,"Castleton","IN","Indianapolis","Marion","Indianapolis",5662,123900,0.00731707317073171,0.0189144736842105,0.027363184079602,0.0155506248118424,-0.00912891872861366,"2006-02","2006-Q1",145900,-0.150788211103496,
2017-05-31,55576,"Acton","IN","Indianapolis","Marion","Indianapolis",5663,141400,-0.00702247191011236,0.0035486160397445,0.0321167883211679,0.00841185810710954,-0.00455156213241104,"2015-06","2015-Q2",164700,-0.14146933819065,"2014-08"
2017-05-31,415822,"Glenwood","PA","Philadelphia","Philadelphia","Philadelphia",5664,35700,-0.0110803324099723,-0.0219178082191781,0.0851063829787234,-0.00111669737065134,-0.0305756469696247,"2010-07","2010-Q3",50900,-0.298624754420432,"2003-05"
2017-05-31,753711,"Key Meadows","IN","Indianapolis","Marion","Indianapolis",5665,113400,0.0026525198938992,0.0143112701252236,0.0677966101694915,0.0281563932472504,-0.0104807417937856,"2007-01","2007-Q1",127900,-0.113369820172009,
2017-05-31,753714,"Upper Kensington","PA","Philadelphia","Philadelphia","Philadelphia",5666,38400,-0.0103092783505155,-0.0351758793969849,-0.0447761194029851,-0.000520021082155209,-0.0202144464225273,"2007-12","2007-Q4",49400,-0.222672064777328,"2005-04"
2017-05-31,753731,"Downtown","LA","Baton Rouge","East Baton Rouge","Baton Rouge",5667,92800,-0.0127659574468085,-0.0138150903294368,0.188220230473752,0.0497438026467338,0.0197702635869303,"2017-03","2017-Q1",94900,-0.0221285563751317,"2017-02"
2017-05-31,753734,"Cortana","LA","Baton Rouge","East Baton Rouge","Baton Rouge",5668,148600,0.00269905533063428,0.00745762711864407,0.0262430939226519,0.0277388210978871,0.0215216611823457,"2017-05","2017-Q2",148600,0,"2017-05"
2017-05-31,753737,"Drusilla","LA","Baton Rouge","East Baton Rouge","Baton Rouge",5669,169700,0.0101190476190476,0.0247584541062802,0.0646173149309912,0.0338202027699714,0.0149479053734922,"2017-05","2017-Q2",169700,0,"2017-05"
2017-05-31,753740,"Old South Baton Rouge","LA","Baton Rouge","East Baton Rouge","Baton Rouge",5670,97300,-0.0141843971631206,-0.0230923694779116,0.183698296836983,0.0545685188483112,0.0254197929821067,"2017-02","2017-Q1",99600,-0.0230923694779116,"2017-01"
2017-05-31,753743,"Woodstone","LA","Baton Rouge","East Baton Rouge","Baton Rouge",5671,264400,-0.00301659125188537,-0.0101085735679521,0.0998336106489185,0.050980257554138,0.0374264360841496,"2017-02","2017-Q1",267100,-0.0101085735679521,"2017-01"
2017-05-31,753760,"Eagledale","IN","Indianapolis","Marion","Indianapolis",5672,55900,0.0219378427787934,0.0448598130841121,0.0487804878048781,0.0271185902123685,-0.0297380479690197,"2007-01","2007-Q1",77600,-0.279639175257732,
2017-05-31,753763,"Butler-Tarkington","IN","Indianapolis","Marion","Indianapolis",5673,197900,0.00405885337392187,0.0253886010362694,0.0885588558855886,0.0405884205916434,0.0128374807868112,"2017-05","2017-Q2",197900,0,"2017-05"
2017-05-31,753771,"Garfield Park","IN","Indianapolis","Marion","Indianapolis",5674,67000,0.0029940119760479,0.0197869101978691,0.0182370820668693,0.0236835125437693,-0.0239733114727102,"2006-03","2006-Q1",87800,-0.236902050113895,
2017-05-31,753774,"Augusta-New Augusta","IN","Indianapolis","Marion","Indianapolis",5675,137700,-0.00217391304347826,0.0102714600146735,0.0551724137931035,0.0216751920479272,-0.00705326839478448,"2006-11","2006-Q4",150100,-0.0826115922718188,
2017-05-31,753777,"Martindale-Brightwood","IN","Indianapolis","Marion","Indianapolis",5676,37700,0.0134408602150538,0.0357142857142857,0.118694362017804,-0.0317499573313028,,"2010-07","2010-Q3",54600,-0.30952380952381,
2017-05-31,753780,"North Central","IN","Indianapolis","Marion","Indianapolis",5677,244400,0.00122900450634986,0.0251677852348993,0.0663176265270506,0.0249183929195265,0.00781325017488288,"2015-06","2015-Q2",267600,-0.0866965620328849,"2015-01"
2017-05-31,753783,"New Bethel","IN","Indianapolis","Marion","Indianapolis",5678,213700,-0.00372960372960373,0.0254318618042227,0.0475490196078431,0.015070862532641,,"2015-06","2015-Q2",240100,-0.109954185755935,"2014-09"
2017-05-31,753786,"Ameriplex","IN","Indianapolis","Marion","Indianapolis",5679,113600,0.00264783759929391,0.0133809099018733,0.0528266913809083,0.0325250451894121,-0.00471683762367403,"2006-01","2006-Q1",122400,-0.0718954248366013,"2005-04"
2017-05-31,753794,"Southeast Warren","IN","Indianapolis","Marion","Indianapolis",5680,155400,-0.000643086816720257,0.0143603133159269,0.072463768115942,0.0244798357261129,,"2017-04","2017-Q2",155500,-0.000643086816720257,"2017-04"
2017-05-31,753797,"Southern Dunes","IN","Indianapolis","Marion","Indianapolis",5681,125700,-0.00238095238095238,0.00721153846153846,0.050125313283208,0.0270427436171905,-0.00274257981271242,"2006-11","2006-Q4",132700,-0.052750565184627,
2017-05-31,753800,"Germantown West Central","PA","Philadelphia","Philadelphia","Philadelphia",5682,206000,-0.00961538461538462,-0.0250828206341694,-0.00290416263310745,0.0338657493755603,0.017376759835682,"2016-08","2016-Q3",217300,-0.0520018407731247,"2016-04"
2017-05-31,753803,"Germantown Southwest","PA","Philadelphia","Philadelphia","Philadelphia",5683,129200,0.00544747081712062,0.0303030303030303,0.172413793103448,0.0461664050808612,,"2017-05","2017-Q2",129200,0,"2017-05"
2017-05-31,753814,"Callow Hill","PA","Philadelphia","Philadelphia","Philadelphia",5684,294300,0.0236521739130435,0.0425079702444208,0.132794457274827,0.0568642667234318,-0.000542043458010788,"2007-07","2007-Q3",300000,-0.019,"2007-05"
2017-05-31,753817,"Passyunk Square","PA","Philadelphia","Philadelphia","Philadelphia",5685,317300,0.00986632718014004,0.0393056010481494,0.113333333333333,0.0720268013082352,0.0481289962053391,"2017-05","2017-Q2",317300,0,"2017-05"
2017-05-31,753820,"Lower Moyamensing","PA","Philadelphia","Philadelphia","Philadelphia",5686,170400,0.0136823319452707,0.0390243902439024,0.142857142857143,0.0766259910427531,0.0234848633899853,"2017-05","2017-Q2",170400,0,"2017-05"
2017-05-31,753826,"Garden Court","PA","Philadelphia","Philadelphia","Philadelphia",5687,320400,0.00438871473354232,0.00501882057716437,0.0690690690690691,0.0716382277055736,0.0326321407516283,"2017-05","2017-Q2",320400,0,"2017-05"
2017-05-31,753840,"Normandy Village","PA","Philadelphia","Philadelphia","Philadelphia",5688,215000,0.000465332712889716,-0.00462962962962963,0.0233222275107092,0.0110550652209249,-0.00466855021372059,"2007-05","2007-Q2",225300,-0.045716822015091,"2006-06"
2017-05-31,414564,"Greenwich","PA","Philadelphia","Philadelphia","Philadelphia",5689,175400,0.01036866359447,0.0477897252090801,0.133074935400517,0.109768450181871,,"2017-05","2017-Q2",175400,0,"2017-05"
2017-05-31,753719,"Old Kensington","PA","Philadelphia","Philadelphia","Philadelphia",5690,268400,0.0113036925395629,0.0415211486224292,0.119266055045872,0.09628270266797,,"2017-05","2017-Q2",268400,0,"2017-05"
2017-05-31,753728,"North Baton Rouge","LA","Baton Rouge","East Baton Rouge","Baton Rouge",5691,90900,0.00220507166482911,0.00887902330743618,0.172903225806452,0.0518452169743353,,"2017-05","2017-Q2",90900,0,"2017-05"
2017-05-31,753779,"Near Southeast","IN","Indianapolis","Marion","Indianapolis",5692,48800,-0.0121457489878542,-0.0181086519114688,0.0701754385964912,0.0167980301848278,,"2010-07","2010-Q3",54800,-0.109489051094891,
2017-05-31,753799,"Germantown Morton","PA","Philadelphia","Philadelphia","Philadelphia",5693,125000,-0.0102929532858274,-0.030256012412723,0.172607879924953,0.0584347206655729,,"2017-02","2017-Q1",128900,-0.030256012412723,"2016-12"
2017-05-31,753802,"Germantown Westside","PA","Philadelphia","Philadelphia","Philadelphia",5694,155700,0.00128617363344051,0.0123537061118336,0.101910828025478,0.032795999077333,,"2017-05","2017-Q2",155700,0,"2017-05"
2017-05-31,753805,"West Poplar","PA","Philadelphia","Philadelphia","Philadelphia",5695,371000,0.00433134813210612,0.0305555555555556,0.151458721291124,0.0734453728908087,,"2017-05","2017-Q2",371000,0,"2017-05"
2017-05-31,753819,"Dickinson Narrows","PA","Philadelphia","Philadelphia","Philadelphia",5696,254100,0.00753370340999207,0.0217129071170084,0.145626690712353,0.0967879405295369,,"2017-05","2017-Q2",254100,0,"2017-05"
2017-05-31,147615,"Francisville","PA","Philadelphia","Philadelphia","Philadelphia",5697,379600,0.0109187749667111,0.028169014084507,0.110916008194322,0.0579633863151368,,"2017-05","2017-Q2",379600,0,"2017-05"
2017-05-31,209621,"Crooked Creek","IN","Indianapolis","Marion","Indianapolis",5698,115600,0.00173310225303293,0.00521739130434783,0.0284697508896797,0.0196155945417267,,"2015-06","2015-Q2",124900,-0.0744595676541233,"2014-11"
2017-05-31,22649,"Zion City","LA","Baton Rouge","East Baton Rouge","Baton Rouge",5699,94500,0.00425079702444208,0.00638977635782748,0.126340882002384,0.0506911866246349,,"2017-05","2017-Q2",94500,0,"2017-05"
2017-05-31,753770,"Fountain Square","IN","Indianapolis","Marion","Indianapolis",5700,75300,0.004,0.0272851296043656,0.118870728083209,0.0598815111394999,,"2015-04","2015-Q2",75400,-0.0013262599469496,"2015-04"
2017-05-31,753824,"West Powelton","PA","Philadelphia","Philadelphia","Philadelphia",5701,167100,-0.0245183887915937,-0.0596510973550929,0.0857699805068226,0.0902079441812937,,"2017-02","2017-Q1",177700,-0.0596510973550929,"2017-01"
2017-05-31,142087,"Five Points","IN","Indianapolis","Marion","Indianapolis",5702,119200,0.004212299915754,0.0153321976149915,0.0530035335689046,0.0397320935496468,,"2017-05","2017-Q2",119200,0,"2017-05"
2017-05-31,158566,"Forest Heights","LA","Baton Rouge","East Baton Rouge","Baton Rouge",5703,134700,-0.00590405904059041,-0.00955882352941177,0.0258948971820259,0.0339333617967521,,"2016-12","2016-Q4",136500,-0.0131868131868132,"2016-08"
2017-05-31,208971,"Carroll Park","PA","Philadelphia","Philadelphia","Philadelphia",5704,68800,-0.00289855072463768,0.026865671641791,0,0.0123643226378842,,"2016-08","2016-Q3",71500,-0.0377622377622378,"2016-04"
2017-05-31,248244,"Walnut Hill","PA","Philadelphia","Philadelphia","Philadelphia",5705,194900,-0.0141628730399595,-0.000512820512820513,0.197910264290104,0.0804004858190375,,"2017-03","2017-Q1",198200,-0.0166498486377397,"2017-02"
2017-05-31,263993,"Franklinville","PA","Philadelphia","Philadelphia","Philadelphia",5706,56000,0.00719424460431655,0.033210332103321,0.18895966029724,0.02664738899374,,"2017-05","2017-Q2",56000,0,"2017-05"
2017-05-31,55111,"West Indianapolis","IN","Indianapolis","Marion","Indianapolis",5707,44100,0.0114678899082569,0.0303738317757009,0.0232018561484919,-0.00314471638226821,,"2010-07","2010-Q3",58100,-0.240963855421687,
2017-05-31,7457,"Trader's Point","IN","Indianapolis","Marion","Indianapolis",5708,278600,-0.00995024875621891,-0.0190140845070423,0.075260517174836,0.0265402491691875,,"2015-06","2015-Q2",302600,-0.0793126239259749,"2015-02"
2017-05-31,753709,"Arlington Woods","IN","Indianapolis","Marion","Indianapolis",5709,56800,0.017921146953405,0.0364963503649635,0.0676691729323308,0.0182072746831154,-0.0315913558377959,"2007-04","2007-Q2",78600,-0.27735368956743,
2017-05-31,753712,"St Vincent-Greenbriar","IN","Indianapolis","Marion","Indianapolis",5710,162000,-0.00123304562268804,-0.00246305418719212,0.0351437699680511,0.0200394775388593,-0.00492561725564966,"2006-07","2006-Q3",177700,-0.088351153629713,"2004-06"
2017-05-31,753718,"Arbor Greene","FL","Tampa","Hillsborough","Tampa",5711,333200,-0.0112759643916914,-0.0263004091174752,0.0484581497797357,0.0541271654384594,-0.0072918594178657,"2006-04","2006-Q2",400100,-0.167208197950512,"2005-08"
2017-05-31,753726,"Legion Village","LA","Baton Rouge","East Baton Rouge","Baton Rouge",5712,91900,0.00327510917030568,0.0211111111111111,0.161820480404551,0.0593006966468532,0.0526773589169172,"2017-05","2017-Q2",91900,0,"2017-05"
2017-05-31,753729,"East Fairfields","LA","Baton Rouge","East Baton Rouge","Baton Rouge",5713,114800,-0.00433651344319167,0.00613496932515337,0.113482056256062,0.0592238410488122,0.0343459031502096,"2017-04","2017-Q2",115300,-0.00433651344319167,"2017-03"
2017-05-31,753732,"Downtown East","LA","Baton Rouge","East Baton Rouge","Baton Rouge",5714,97900,-0.0229540918163673,-0.0755429650613787,0.175270108043217,0.0613280836577241,0.0267305514893281,"2017-02","2017-Q1",105900,-0.0755429650613787,"2016-11"
2017-05-31,753738,"O'Neal","LA","Baton Rouge","East Baton Rouge","Baton Rouge",5715,195600,0.00462249614791988,0.0129466597617815,0.0578691184424013,0.0239147886582403,0.0209328371081201,"2017-05","2017-Q2",195600,0,"2017-05"
2017-05-31,753746,"South Campus","LA","Baton Rouge","East Baton Rouge","Baton Rouge",5716,166400,-0.00418910831837223,-0.0177095631641086,0.00301386377335744,0.00737180554681238,-0.00237258955037434,"2009-09","2009-Q3",171800,-0.0314318975552969,"2008-10"
2017-05-31,753772,"Stout Field","IN","Indianapolis","Marion","Indianapolis",5717,55800,-0.00711743772241993,-0.0158730158730159,-0.0053475935828877,0.0103495814016352,-0.033309960679871,"2006-09","2006-Q3",79000,-0.293670886075949,
2017-05-31,753775,"Delaware Trail","IN","Indianapolis","Marion","Indianapolis",5718,181000,-0.00385250412768299,0.00110619469026549,0.0474537037037037,0.0259993893480983,-0.00309580002623744,"2015-06","2015-Q2",197600,-0.0840080971659919,"2014-12"
2017-05-31,753781,"Devington","IN","Indianapolis","Marion","Indianapolis",5719,62400,0.00807754442649435,0,0.0721649484536082,0.0133380457072863,-0.032688092980529,"2006-08","2006-Q3",87700,-0.2884834663626,
2017-05-31,753792,"Geist","IN","Indianapolis","Marion","Indianapolis",5720,328400,-0.00994874886946036,-0.028976936723832,0.0728520091473375,0.0165659383616958,-0.00671814981756602,"2006-12","2006-Q4",353900,-0.0720542526137327,"2004-12"
2017-05-31,753795,"South Perry","IN","Indianapolis","Marion","Indianapolis",5721,127300,0.00315208825847124,0.00632411067193676,0.044298605414274,0.0264907640264918,-0.000860018541135266,"2006-12","2006-Q4",130800,-0.0267584097859327,"2006-05"
2017-05-31,753809,"Fitler Square","PA","Philadelphia","Philadelphia","Philadelphia",5722,579300,-0.0114334470989761,-0.00634648370497427,0.0269455770253501,0.056358286978575,0.0203069553462289,"2017-03","2017-Q1",588400,-0.0154656696125085,"2017-02"
2017-05-31,753815,"Washington Square","PA","Philadelphia","Philadelphia","Philadelphia",5723,350500,0.00487385321100917,0.00863309352517986,0.0535016531409678,0.0379083518815582,0.00459325358325802,"2016-08","2016-Q3",359000,-0.0236768802228412,"2016-07"
2017-05-31,753818,"East Passyunk","PA","Philadelphia","Philadelphia","Philadelphia",5724,273600,0.0107129663834503,0.0351872871736663,0.100120627261761,0.0869863071132788,0.0538697150891454,"2017-05","2017-Q2",273600,0,"2017-05"
2017-05-31,753821,"Stadium District","PA","Philadelphia","Philadelphia","Philadelphia",5725,198900,0.00252016129032258,0.0215716486902928,0.13527397260274,0.0488494561052637,0.00814626430891963,"2017-05","2017-Q2",198900,0,"2017-05"
2017-05-31,753832,"Upper Roxborough","PA","Philadelphia","Philadelphia","Philadelphia",5726,238300,-0.00417885499373172,-0.0103820598006645,0.0320485058466869,0.0237610847960046,-0.00305341834927486,"2007-09","2007-Q3",249000,-0.0429718875502008,"2005-06"
2017-05-31,753835,"Germany Hill","PA","Philadelphia","Philadelphia","Philadelphia",5727,223200,0.0072202166064982,0.00858563036601898,0.0741097208854668,0.0183521909926445,0.00144511158434901,"2010-01","2010-Q1",226300,-0.0136986301369863,"2009-12"
2017-05-31,753838,"Northern Liberties","PA","Philadelphia","Philadelphia","Philadelphia",5728,397700,0.00378596668349319,0.0155771195097038,0.0722566729576705,0.0491316901728076,0.0327643385088658,"2017-05","2017-Q2",397700,0,"2017-05"
2017-05-31,753841,"Parkwood Manor","PA","Philadelphia","Philadelphia","Philadelphia",5729,190400,0.000525486074619023,0.00157811678064177,0.0154666666666667,0.0195878257200028,-0.00104439582608629,"2006-04","2006-Q2",199600,-0.0460921843687375,"2005-10"
